Datetime_Kyiv,Trend_%,Close_Price,Signal_Triggered,Direction,Swept_AL_Into_FVG,1h_Bullish_Flip,Outcome,Entry,SL,TP,Swept_AH_Into_FVG,1h_Bearish_Flip
2012-11-23 10:00:00,71.8,1.59381,Yes,Long,1.0,1.0,Win,1.59381,1.59181,1.59781,,
2012-11-29 11:00:00,67.1,1.60237,Yes,Long,1.0,1.0,Loss,1.60237,1.60037,1.60637,,
2012-12-07 10:00:00,51.6,1.60395,Yes,Short,,,Loss,1.60395,1.60595,1.59995,1.0,1.0
2012-12-12 10:00:00,58.9,1.61193,Yes,Long,1.0,1.0,Win,1.61193,1.60993,1.61593,,
2012-12-18 10:00:00,74.7,1.62204,Yes,Long,1.0,1.0,Loss,1.62204,1.62004,1.62604,,
2012-12-24 14:00:00,30.0,1.61692,Yes,Short,,,Win,1.61692,1.61892,1.61292,1.0,1.0
2012-12-26 18:00:00,25.0,1.61159,Yes,Short,,,Loss,1.61159,1.61359,1.60759,1.0,1.0
2012-12-27 17:00:00,25.0,1.61234,Yes,Short,,,Win,1.61234,1.61434,1.60834,1.0,1.0
2012-12-28 10:00:00,25.0,1.60975,Yes,Short,,,Loss,1.60975,1.61175,1.60575,1.0,1.0
2012-12-28 13:00:00,25.0,1.6114,Yes,Short,,,Loss,1.6114,1.6134,1.6074,1.0,1.0
2012-12-31 09:00:00,50.0,1.61672,Yes,Long,1.0,1.0,Win,1.61672,1.61472,1.62072,,
2013-01-08 15:00:00,50.0,1.6057,Yes,Long,1.0,1.0,Loss,1.6057,1.6037,1.6097,,
2013-01-09 13:00:00,50.0,1.60276,Yes,Short,,,Loss,1.60276,1.60476,1.59876,1.0,1.0
2013-01-11 11:00:00,25.0,1.61159,Yes,Long,1.0,1.0,Win,1.61159,1.60959,1.61559,,
2013-01-15 12:00:00,0.0,1.60579,Yes,Short,,,Loss,1.60579,1.60779,1.60179,1.0,1.0
2013-01-22 11:00:00,0.0,1.58213,Yes,Short,,,Loss,1.58213,1.58413,1.57813,1.0,1.0
2013-01-22 13:00:00,0.0,1.5865,Yes,Long,1.0,1.0,Loss,1.5865,1.5845,1.5905,,
2013-01-23 10:00:00,25.0,1.5847,Yes,Short,,,Loss,1.5847,1.5867,1.5807,1.0,1.0
2013-01-23 11:00:00,25.0,1.5872,Yes,Short,,,Win,1.5872,1.5892,1.5832,1.0,1.0
2013-01-25 09:00:00,0.0,1.57882,Yes,Short,,,Loss,1.57882,1.58082,1.57482,1.0,1.0
2013-01-25 10:00:00,0.0,1.58089,Yes,Short,,,Win,1.58089,1.58289,1.57689,1.0,1.0
2013-01-28 00:00:00,0.0,1.57649,Yes,Short,,,Win,1.57649,1.57849,1.57249,1.0,1.0
2013-01-30 01:00:00,0.0,1.57431,Yes,Short,,,Loss,1.57431,1.57631,1.57031,1.0,1.0
2013-02-05 11:00:00,0.0,1.57755,Yes,Short,,,Win,1.57755,1.57955,1.57355,1.0,1.0
2013-02-15 11:00:00,0.0,1.54799,Yes,Long,1.0,1.0,Win,1.54799,1.54599,1.55199,,
2013-02-18 10:00:00,0.0,1.54648,Yes,Short,,,Loss,1.54648,1.54848,1.54248,1.0,1.0
2013-02-18 11:00:00,0.0,1.54675,Yes,Short,,,Loss,1.54675,1.54875,1.54275,1.0,1.0
2013-02-19 13:00:00,0.0,1.54652,Yes,Short,,,Win,1.54652,1.54852,1.54252,1.0,1.0
2013-02-28 12:00:00,0.0,1.5178,Yes,Long,1.0,1.0,Win,1.5178,1.5158,1.5218,,
2013-03-05 10:00:00,25.0,1.51443,Yes,Long,1.0,1.0,Win,1.51443,1.51243,1.51843,,
2013-03-08 15:00:00,0.0,1.49256,Yes,Long,1.0,1.0,Loss,1.49256,1.49056,1.49656,,
2013-03-08 16:00:00,0.0,1.49352,Yes,Long,1.0,1.0,Loss,1.49352,1.49152,1.49752,,
2013-03-12 11:00:00,0.0,1.49016,Yes,Long,1.0,1.0,Loss,1.49016,1.48816,1.49416,,
2013-03-12 12:00:00,0.0,1.48513,Yes,Short,,,Loss,1.48513,1.48713,1.48113,1.0,1.0
2013-03-19 12:00:00,1.3,1.5122,Yes,Long,1.0,1.0,Loss,1.5122,1.5102,1.5162,,
2013-03-20 12:00:00,67.0,1.51295,Yes,Long,1.0,1.0,Loss,1.51295,1.51095,1.51695,,
2013-03-20 15:00:00,69.4,1.51388,Yes,Long,1.0,1.0,Win,1.51388,1.51188,1.51788,,
2013-03-27 12:00:00,32.4,1.51215,Yes,Short,,,Loss,1.51215,1.51415,1.50815,1.0,1.0
2013-05-03 17:00:00,43.1,1.55657,Yes,Short,,,Loss,1.55657,1.55857,1.55257,1.0,1.0
2013-05-03 18:00:00,43.1,1.5566,Yes,Short,,,Loss,1.5566,1.5586,1.5526,1.0,1.0
2013-05-13 19:00:00,25.0,1.52889,Yes,Short,,,Loss,1.52889,1.53089,1.52489,1.0,1.0
2013-05-16 23:00:00,25.0,1.52652,Yes,Short,,,Win,1.52652,1.52852,1.52252,1.0,1.0
2013-05-28 18:00:00,50.0,1.50337,Yes,Short,,,Loss,1.50337,1.50537,1.49937,1.0,1.0
2013-05-28 19:00:00,50.0,1.50589,Yes,Short,,,Win,1.50589,1.50789,1.50189,1.0,1.0
2013-06-10 14:00:00,70.5,1.55388,Yes,Long,1.0,1.0,Loss,1.55388,1.55188,1.55788,,
2013-06-10 17:00:00,70.8,1.55182,Yes,Long,1.0,1.0,Win,1.55182,1.54982,1.55582,,
2013-06-11 17:00:00,71.7,1.55936,Yes,Long,1.0,1.0,Win,1.55936,1.55736,1.56336,,
2013-06-18 20:00:00,63.6,1.5637,Yes,Long,1.0,1.0,Loss,1.5637,1.5617,1.5677,,
2013-06-19 12:00:00,57.0,1.56155,Yes,Short,,,Loss,1.56155,1.56355,1.55755,1.0,1.0
2013-06-19 14:00:00,57.0,1.56376,Yes,Short,,,Loss,1.56376,1.56576,1.55976,1.0,1.0
2013-06-28 10:00:00,0.0,1.52499,Yes,Short,,,Win,1.52499,1.52699,1.52099,1.0,1.0
2013-07-01 11:00:00,25.0,1.52078,Yes,Long,1.0,1.0,Loss,1.52078,1.51878,1.52478,,
2013-07-01 12:00:00,25.0,1.52293,Yes,Long,1.0,1.0,Loss,1.52293,1.52093,1.52693,,
2013-07-09 13:00:00,25.0,1.48651,Yes,Long,1.0,1.0,Loss,1.48651,1.48451,1.49051,,
2013-07-11 14:00:00,25.0,1.51113,Yes,Long,1.0,1.0,Loss,1.51113,1.50913,1.51513,,
2013-07-11 16:00:00,25.0,1.50821,Yes,Long,1.0,1.0,Win,1.50821,1.50621,1.51221,,
2013-07-17 12:00:00,51.2,1.52001,Yes,Long,1.0,1.0,Loss,1.52001,1.51801,1.52401,,
2013-07-17 13:00:00,51.2,1.51931,Yes,Short,,,Loss,1.51931,1.52131,1.51531,1.0,1.0
2013-07-23 18:00:00,87.7,1.53655,Yes,Long,1.0,1.0,Loss,1.53655,1.53455,1.54055,,
2013-07-25 13:00:00,40.4,1.52774,Yes,Long,1.0,1.0,Win,1.52774,1.52574,1.53174,,
2013-08-01 12:00:00,0.0,1.51997,Yes,Short,,,Loss,1.51997,1.52197,1.51597,1.0,1.0
2013-08-01 20:00:00,0.0,1.51237,Yes,Short,,,Loss,1.51237,1.51437,1.50837,1.0,1.0
2013-08-07 14:00:00,50.0,1.54465,Yes,Long,1.0,1.0,Win,1.54465,1.54265,1.54865,,
2013-08-13 12:00:00,64.0,1.54682,Yes,Long,1.0,1.0,Loss,1.54682,1.54482,1.55082,,
2013-08-13 14:00:00,64.0,1.54513,Yes,Long,1.0,1.0,Loss,1.54513,1.54313,1.54913,,
2013-08-14 12:00:00,36.2,1.54728,Yes,Long,1.0,1.0,Win,1.54728,1.54528,1.55128,,
2013-08-19 11:00:00,80.4,1.56389,Yes,Long,1.0,1.0,Win,1.56389,1.56189,1.56789,,
2013-08-20 11:00:00,79.7,1.56504,Yes,Long,1.0,1.0,Win,1.56504,1.56304,1.56904,,
2013-08-23 15:00:00,54.2,1.55487,Yes,Short,,,Loss,1.55487,1.55687,1.55087,1.0,1.0
2013-08-28 17:00:00,0.0,1.55001,Yes,Short,,,Loss,1.55001,1.55201,1.54601,1.0,1.0
2013-08-30 12:00:00,25.0,1.54916,Yes,Short,,,Loss,1.54916,1.55116,1.54516,1.0,1.0
2013-09-05 18:00:00,25.1,1.55879,Yes,Long,1.0,1.0,Loss,1.55879,1.55679,1.56279,,
2013-09-06 16:00:00,33.9,1.56255,Yes,Long,1.0,1.0,Win,1.56255,1.56055,1.56655,,
2013-09-10 17:00:00,88.5,1.5717,Yes,Long,1.0,1.0,Win,1.5717,1.5697,1.5757,,
2013-09-11 12:00:00,67.5,1.57866,Yes,Long,1.0,1.0,Loss,1.57866,1.57666,1.58266,,
2013-09-20 13:00:00,95.4,1.6034,Yes,Short,,,Win,1.6034,1.6054,1.5994,1.0,1.0
2013-09-24 19:00:00,87.8,1.60032,Yes,Long,1.0,1.0,Loss,1.60032,1.59832,1.60432,,
2013-09-30 18:00:00,72.4,1.61921,Yes,Long,1.0,1.0,Win,1.61921,1.61721,1.62321,,
2013-10-08 15:00:00,2.7,1.61059,Yes,Short,,,Win,1.61059,1.61259,1.60659,1.0,1.0
2013-10-11 22:00:00,0.0,1.5958,Yes,Long,1.0,1.0,Win,1.5958,1.5938,1.5998,,
2013-10-24 11:00:00,86.6,1.61816,Yes,Short,,,Loss,1.61816,1.62016,1.61416,1.0,1.0
2013-10-24 12:00:00,86.6,1.61878,Yes,Short,,,Win,1.61878,1.62078,1.61478,1.0,1.0
2013-10-28 15:00:00,81.0,1.61555,Yes,Short,,,Win,1.61555,1.61755,1.61155,1.0,1.0
2013-10-30 21:00:00,25.0,1.60145,Yes,Short,,,Loss,1.60145,1.60345,1.59745,1.0,1.0
2013-10-30 22:00:00,25.0,1.60329,Yes,Short,,,Loss,1.60329,1.60529,1.59929,1.0,1.0
2013-11-04 17:00:00,0.0,1.595,Yes,Short,,,Loss,1.595,1.597,1.591,1.0,1.0
2013-11-05 11:00:00,0.0,1.60504,Yes,Long,1.0,1.0,Loss,1.60504,1.60304,1.60904,,
2013-11-07 20:00:00,25.0,1.61043,Yes,Long,1.0,1.0,Loss,1.61043,1.60843,1.61443,,
2013-11-14 15:00:00,25.0,1.60791,Yes,Long,1.0,1.0,Loss,1.60791,1.60591,1.61191,,
2013-11-15 11:00:00,50.1,1.60536,Yes,Long,1.0,1.0,Win,1.60536,1.60336,1.60936,,
2013-11-29 17:00:00,88.5,1.63813,Yes,Long,1.0,1.0,Loss,1.63813,1.63613,1.64213,,
2013-11-29 19:00:00,89.2,1.63605,Yes,Long,1.0,1.0,Win,1.63605,1.63405,1.64005,,
2013-12-04 19:00:00,68.0,1.63869,Yes,Long,1.0,1.0,Loss,1.63869,1.63669,1.64269,,
2013-12-12 15:00:00,30.7,1.63572,Yes,Short,,,Win,1.63572,1.63772,1.63172,1.0,1.0
2013-12-24 13:00:00,25.0,1.63589,Yes,Long,1.0,1.0,Win,1.63589,1.63389,1.63989,,
2014-01-03 14:00:00,59.1,1.64248,Yes,Short,,,Win,1.64248,1.64448,1.63848,1.0,1.0
2014-01-07 12:00:00,2.4,1.64187,Yes,Long,1.0,1.0,Loss,1.64187,1.63987,1.64587,,
2014-01-10 15:00:00,50.0,1.64744,Yes,Long,1.0,1.0,Loss,1.64744,1.64544,1.65144,,
2014-01-17 11:00:00,0.0,1.64416,Yes,Short,,,Win,1.64416,1.64616,1.64016,1.0,1.0
2014-01-21 10:00:00,25.0,1.64192,Yes,Long,1.0,1.0,Loss,1.64192,1.63992,1.64592,,
2014-01-21 15:00:00,25.0,1.64726,Yes,Long,1.0,1.0,Loss,1.64726,1.64526,1.65126,,
2014-01-22 11:00:00,50.0,1.65485,Yes,Long,1.0,1.0,Loss,1.65485,1.65285,1.65885,,
2014-01-22 12:00:00,50.0,1.65312,Yes,Long,1.0,1.0,Win,1.65312,1.65112,1.65712,,
2014-01-28 15:00:00,58.8,1.6599,Yes,Long,1.0,1.0,Loss,1.6599,1.6579,1.6639,,
2014-01-29 20:00:00,59.9,1.6583,Yes,Long,1.0,1.0,Loss,1.6583,1.6563,1.6623,,
2014-01-29 22:00:00,58.8,1.65523,Yes,Long,1.0,1.0,Loss,1.65523,1.65323,1.65923,,
2014-01-30 15:00:00,28.3,1.65055,Yes,Long,1.0,1.0,Loss,1.65055,1.64855,1.65455,,
2014-02-04 15:00:00,0.0,1.63022,Yes,Short,,,Loss,1.63022,1.63222,1.62622,1.0,1.0
2014-02-07 11:00:00,50.0,1.63396,Yes,Long,1.0,1.0,Win,1.63396,1.63196,1.63796,,
2014-02-10 15:00:00,50.0,1.64094,Yes,Long,1.0,1.0,Loss,1.64094,1.63894,1.64494,,
2014-02-10 17:00:00,50.0,1.6397,Yes,Long,1.0,1.0,Win,1.6397,1.6377,1.6437,,
2014-02-12 09:00:00,50.0,1.64399,Yes,Long,1.0,1.0,Win,1.64399,1.64199,1.64799,,
2014-02-13 10:00:00,55.6,1.66419,Yes,Long,1.0,1.0,Loss,1.66419,1.66219,1.66819,,
2014-02-19 11:00:00,45.0,1.66759,Yes,Short,,,Win,1.66759,1.66959,1.66359,1.0,1.0
2014-02-21 18:00:00,30.8,1.6627,Yes,Short,,,Loss,1.6627,1.6647,1.6587,1.0,1.0
2014-03-11 10:00:00,2.3,1.66338,Yes,Short,,,Win,1.66338,1.66538,1.65938,1.0,1.0
2014-03-14 12:00:00,50.0,1.6617,Yes,Short,,,Loss,1.6617,1.6637,1.6577,1.0,1.0
2014-03-14 17:00:00,50.0,1.66113,Yes,Short,,,Loss,1.66113,1.66313,1.65713,1.0,1.0
2014-03-17 12:00:00,0.0,1.6626,Yes,Short,,,Loss,1.6626,1.6646,1.6586,1.0,1.0
2014-03-17 16:00:00,0.0,1.66509,Yes,Short,,,Win,1.66509,1.66709,1.66109,1.0,1.0
2014-03-18 10:00:00,50.0,1.66015,Yes,Short,,,Loss,1.66015,1.66215,1.65615,1.0,1.0
2014-03-20 13:00:00,25.0,1.65201,Yes,Short,,,Win,1.65201,1.65401,1.64801,1.0,1.0
2014-03-27 12:00:00,50.0,1.66286,Yes,Long,1.0,1.0,Loss,1.66286,1.66086,1.66686,,
2014-04-01 00:00:00,56.4,1.66602,Yes,Short,,,Win,1.66602,1.66802,1.66202,1.0,1.0
2014-04-02 18:00:00,63.3,1.66331,Yes,Short,,,Loss,1.66331,1.66531,1.65931,1.0,1.0
2014-04-09 16:00:00,53.6,1.67534,Yes,Long,1.0,1.0,Loss,1.67534,1.67334,1.67934,,
2014-04-09 22:00:00,54.3,1.67943,Yes,Long,1.0,1.0,Loss,1.67943,1.67743,1.68343,,
2014-04-15 13:00:00,27.4,1.67215,Yes,Short,,,Loss,1.67215,1.67415,1.66815,1.0,1.0
2014-04-25 20:00:00,51.0,1.67973,Yes,Short,,,Loss,1.67973,1.68173,1.67573,1.0,1.0
2014-04-29 12:00:00,62.4,1.68046,Yes,Short,,,Loss,1.68046,1.68246,1.67646,1.0,1.0
2014-05-08 15:00:00,40.1,1.69459,Yes,Short,,,Loss,1.69459,1.69659,1.69059,1.0,1.0
2014-05-08 16:00:00,40.1,1.69453,Yes,Short,,,Loss,1.69453,1.69653,1.69053,1.0,1.0
2014-05-14 12:00:00,0.0,1.68089,Yes,Short,,,Win,1.68089,1.68289,1.67689,1.0,1.0
2014-05-19 15:00:00,25.0,1.68359,Yes,Long,1.0,1.0,Loss,1.68359,1.68159,1.68759,,
2014-05-20 11:00:00,50.0,1.68349,Yes,Long,1.0,1.0,Win,1.68349,1.68149,1.68749,,
2014-05-22 12:00:00,50.0,1.68693,Yes,Long,1.0,1.0,Loss,1.68693,1.68493,1.69093,,
2014-05-29 12:00:00,0.0,1.67345,Yes,Short,,,Loss,1.67345,1.67545,1.66945,1.0,1.0
2014-06-03 18:00:00,25.0,1.67369,Yes,Short,,,Loss,1.67369,1.67569,1.66969,1.0,1.0
2014-06-16 11:00:00,79.5,1.6976,Yes,Long,1.0,1.0,Loss,1.6976,1.6956,1.7016,,
2014-06-19 10:00:00,59.9,1.70148,Yes,Long,1.0,1.0,Win,1.70148,1.69948,1.70548,,
2014-06-23 20:00:00,65.0,1.70169,Yes,Long,1.0,1.0,Loss,1.70169,1.69969,1.70569,,
2014-06-24 12:00:00,37.6,1.69833,Yes,Short,,,Loss,1.69833,1.70033,1.69433,1.0,1.0
2014-06-24 13:00:00,37.6,1.69995,Yes,Short,,,Win,1.69995,1.70195,1.69595,1.0,1.0
2014-06-30 15:00:00,33.3,1.70439,Yes,Long,1.0,1.0,Win,1.70439,1.70239,1.70839,,
2014-07-01 12:00:00,63.4,1.71286,Yes,Long,1.0,1.0,Win,1.71286,1.71086,1.71686,,
2014-07-04 11:00:00,60.4,1.71521,Yes,Long,1.0,1.0,Loss,1.71521,1.71321,1.71921,,
2014-07-09 17:00:00,30.3,1.71196,Yes,Long,1.0,1.0,Win,1.71196,1.70996,1.71596,,
2014-07-14 09:00:00,25.0,1.71138,Yes,Short,,,Loss,1.71138,1.71338,1.70738,1.0,1.0
2014-07-16 11:00:00,25.0,1.7143,Yes,Long,1.0,1.0,Loss,1.7143,1.7123,1.7183,,
2014-07-16 12:00:00,25.0,1.71227,Yes,Long,1.0,1.0,Loss,1.71227,1.71027,1.71627,,
2014-07-18 13:00:00,25.0,1.70912,Yes,Short,,,Win,1.70912,1.71112,1.70512,1.0,1.0
2014-07-22 11:00:00,25.0,1.70626,Yes,Short,,,Loss,1.70626,1.70826,1.70226,1.0,1.0
2014-07-23 13:00:00,0.0,1.70446,Yes,Short,,,Win,1.70446,1.70646,1.70046,1.0,1.0
2014-07-24 11:00:00,25.0,1.70401,Yes,Short,,,Win,1.70401,1.70601,1.70001,1.0,1.0
2014-07-25 11:00:00,0.0,1.69739,Yes,Short,,,Loss,1.69739,1.69939,1.69339,1.0,1.0
2014-07-25 19:00:00,0.0,1.69699,Yes,Short,,,Loss,1.69699,1.69899,1.69299,1.0,1.0
2014-07-28 22:00:00,0.0,1.69785,Yes,Short,,,Win,1.69785,1.69985,1.69385,1.0,1.0
2014-07-29 14:00:00,50.0,1.69538,Yes,Short,,,Win,1.69538,1.69738,1.69138,1.0,1.0
2014-08-05 12:00:00,25.0,1.68782,Yes,Long,1.0,1.0,Loss,1.68782,1.68582,1.69182,,
2014-08-14 13:00:00,25.0,1.6682,Yes,Short,,,Loss,1.6682,1.6702,1.6642,1.0,1.0
2014-08-15 12:00:00,0.0,1.66943,Yes,Short,,,Loss,1.66943,1.67143,1.66543,1.0,1.0
2014-08-20 11:00:00,25.0,1.66218,Yes,Short,,,Loss,1.66218,1.66418,1.65818,1.0,1.0
2014-08-20 19:00:00,25.0,1.66305,Yes,Short,,,Win,1.66305,1.66505,1.65905,1.0,1.0
2014-08-28 22:00:00,25.0,1.6585,Yes,Long,1.0,1.0,Loss,1.6585,1.6565,1.6625,,
2014-08-29 10:00:00,50.0,1.6588,Yes,Long,1.0,1.0,Loss,1.6588,1.6568,1.6628,,
2014-09-04 12:00:00,0.0,1.64555,Yes,Short,,,Win,1.64555,1.64755,1.64155,1.0,1.0
2014-09-05 17:00:00,0.0,1.63263,Yes,Short,,,Win,1.63263,1.63463,1.62863,1.0,1.0
2014-09-08 01:00:00,0.0,1.6186,Yes,Short,,,Loss,1.6186,1.6206,1.6146,1.0,1.0
2014-09-23 15:00:00,59.8,1.64081,Yes,Long,1.0,1.0,Loss,1.64081,1.63881,1.64481,,
2014-09-30 12:00:00,25.0,1.62355,Yes,Short,,,Win,1.62355,1.62555,1.61955,1.0,1.0
2014-10-08 23:00:00,25.0,1.61686,Yes,Short,,,Loss,1.61686,1.61886,1.61286,1.0,1.0
2014-10-14 00:00:00,0.0,1.6084,Yes,Long,1.0,1.0,Loss,1.6084,1.6064,1.6124,,
2014-10-16 12:00:00,0.0,1.60036,Yes,Long,1.0,1.0,Loss,1.60036,1.59836,1.60436,,
2014-10-16 13:00:00,0.0,1.59587,Yes,Long,1.0,1.0,Win,1.59587,1.59387,1.59987,,
2014-10-17 12:00:00,25.0,1.6105,Yes,Long,1.0,1.0,Loss,1.6105,1.6085,1.6145,,
2014-10-17 13:00:00,25.0,1.60853,Yes,Long,1.0,1.0,Loss,1.60853,1.60653,1.61253,,
2014-10-22 11:00:00,50.0,1.60797,Yes,Short,,,Win,1.60797,1.60997,1.60397,1.0,1.0
2014-10-27 23:00:00,63.1,1.61191,Yes,Short,,,Loss,1.61191,1.61391,1.60791,1.0,1.0
2014-10-28 15:00:00,64.2,1.6167,Yes,Long,1.0,1.0,Loss,1.6167,1.6147,1.6207,,
2014-10-31 15:00:00,0.0,1.59674,Yes,Short,,,Loss,1.59674,1.59874,1.59274,1.0,1.0
2014-11-03 00:00:00,0.0,1.59728,Yes,Short,,,Win,1.59728,1.59928,1.59328,1.0,1.0
2014-11-03 16:00:00,0.0,1.59779,Yes,Short,,,Loss,1.59779,1.59979,1.59379,1.0,1.0
2014-11-18 17:00:00,25.0,1.56438,Yes,Short,,,Win,1.56438,1.56638,1.56038,1.0,1.0
2014-11-20 13:00:00,25.0,1.56869,Yes,Long,1.0,1.0,Win,1.56869,1.56669,1.57269,,
2014-11-24 10:00:00,25.0,1.56409,Yes,Long,1.0,1.0,Win,1.56409,1.56209,1.56809,,
2014-11-26 12:00:00,50.0,1.57293,Yes,Long,1.0,1.0,Win,1.57293,1.57093,1.57693,,
2014-12-04 15:00:00,0.0,1.57002,Yes,Long,1.0,1.0,Loss,1.57002,1.56802,1.57402,,
2014-12-04 16:00:00,0.0,1.56716,Yes,Long,1.0,1.0,Loss,1.56716,1.56516,1.57116,,
2014-12-05 16:00:00,50.0,1.55807,Yes,Short,,,Loss,1.55807,1.56007,1.55407,1.0,1.0
2014-12-05 17:00:00,50.0,1.5592,Yes,Short,,,Win,1.5592,1.5612,1.5552,1.0,1.0
2014-12-23 11:00:00,0.0,1.55759,Yes,Short,,,Win,1.55759,1.55959,1.55359,1.0,1.0
2014-12-24 14:00:00,0.0,1.55293,Yes,Short,,,Loss,1.55293,1.55493,1.54893,1.0,1.0
2014-12-26 13:00:00,25.0,1.55621,Yes,Long,1.0,1.0,Loss,1.55621,1.55421,1.56021,,
2014-12-26 15:00:00,25.0,1.55589,Yes,Long,1.0,1.0,Loss,1.55589,1.55389,1.55989,,
2014-12-30 09:00:00,50.0,1.55263,Yes,Long,1.0,1.0,Win,1.55263,1.55063,1.55663,,
2014-12-31 10:00:00,25.0,1.55736,Yes,Long,1.0,1.0,Win,1.55736,1.55536,1.56136,,
2015-01-05 10:00:00,0.0,1.53045,Yes,Short,,,Win,1.53045,1.53245,1.52645,1.0,1.0
2015-01-07 11:00:00,0.0,1.51199,Yes,Short,,,Loss,1.51199,1.51399,1.50799,1.0,1.0
2015-01-07 12:00:00,0.0,1.51389,Yes,Short,,,Win,1.51389,1.51589,1.50989,1.0,1.0
2015-01-15 13:00:00,25.0,1.52343,Yes,Short,,,Loss,1.52343,1.52543,1.51943,1.0,1.0
2015-01-16 09:00:00,25.0,1.52038,Yes,Short,,,Loss,1.52038,1.52238,1.51638,1.0,1.0
2015-01-16 10:00:00,25.0,1.52066,Yes,Short,,,Loss,1.52066,1.52266,1.51666,1.0,1.0
2015-01-19 11:00:00,0.9,1.51639,Yes,Short,,,Win,1.51639,1.51839,1.51239,1.0,1.0
2015-01-22 17:00:00,25.0,1.50849,Yes,Short,,,Win,1.50849,1.51049,1.50449,1.0,1.0
2015-01-30 10:00:00,0.0,1.50697,Yes,Short,,,Loss,1.50697,1.50897,1.50297,1.0,1.0
2015-01-30 14:00:00,0.0,1.50484,Yes,Short,,,Loss,1.50484,1.50684,1.50084,1.0,1.0
2015-02-02 16:00:00,25.0,1.50574,Yes,Long,1.0,1.0,Loss,1.50574,1.50374,1.50974,,
2015-02-02 17:00:00,25.0,1.50344,Yes,Long,1.0,1.0,Loss,1.50344,1.50144,1.50744,,
2015-02-03 12:00:00,25.0,1.5056,Yes,Long,1.0,1.0,Win,1.5056,1.5036,1.5096,,
2015-02-11 16:00:00,53.8,1.52506,Yes,Short,,,Loss,1.52506,1.52706,1.52106,1.0,1.0
2015-02-11 18:00:00,80.5,1.523,Yes,Short,,,Loss,1.523,1.525,1.519,1.0,1.0
2015-02-17 12:00:00,56.2,1.53893,Yes,Short,,,Win,1.53893,1.54093,1.53493,1.0,1.0
2015-02-20 19:00:00,60.8,1.54009,Yes,Long,1.0,1.0,Loss,1.54009,1.53809,1.54409,,
2015-02-27 10:00:00,44.8,1.53889,Yes,Long,1.0,1.0,Win,1.53889,1.53689,1.54289,,
2015-03-02 14:00:00,13.4,1.5383,Yes,Short,,,Win,1.5383,1.5403,1.5343,1.0,1.0
2015-03-03 10:00:00,26.7,1.53651,Yes,Short,,,Loss,1.53651,1.53851,1.53251,1.0,1.0
2015-03-03 16:00:00,25.6,1.53908,Yes,Long,1.0,1.0,Loss,1.53908,1.53708,1.54308,,
2015-03-05 15:00:00,0.0,1.52281,Yes,Short,,,Loss,1.52281,1.52481,1.51881,1.0,1.0
2015-03-11 12:00:00,0.0,1.50605,Yes,Short,,,Win,1.50605,1.50805,1.50205,1.0,1.0
2015-03-16 19:00:00,0.0,1.48435,Yes,Short,,,Win,1.48435,1.48635,1.48035,1.0,1.0
2015-03-19 23:00:00,25.0,1.47508,Yes,Long,1.0,1.0,Loss,1.47508,1.47308,1.47908,,
2015-03-26 15:00:00,37.6,1.49011,Yes,Short,,,Win,1.49011,1.49211,1.48611,1.0,1.0
2015-03-27 12:00:00,41.8,1.48675,Yes,Short,,,Loss,1.48675,1.48875,1.48275,1.0,1.0
2015-04-02 13:00:00,25.0,1.47958,Yes,Short,,,Loss,1.47958,1.48158,1.47558,1.0,1.0
2015-04-07 12:00:00,26.6,1.485,Yes,Short,,,Loss,1.485,1.487,1.481,1.0,1.0
2015-04-07 13:00:00,26.6,1.48677,Yes,Short,,,Loss,1.48677,1.48877,1.48277,1.0,1.0
2015-04-14 16:00:00,0.0,1.47296,Yes,Long,1.0,1.0,Win,1.47296,1.47096,1.47696,,
2015-04-15 17:00:00,50.0,1.47808,Yes,Long,1.0,1.0,Loss,1.47808,1.47608,1.48208,,
2015-04-15 18:00:00,50.0,1.47656,Yes,Long,1.0,1.0,Win,1.47656,1.47456,1.48056,,
2015-04-16 13:00:00,50.0,1.48586,Yes,Long,1.0,1.0,Win,1.48586,1.48386,1.48986,,
2015-04-23 15:00:00,90.5,1.50284,Yes,Long,1.0,1.0,Loss,1.50284,1.50084,1.50684,,
2015-04-23 16:00:00,90.5,1.5002,Yes,Long,1.0,1.0,Loss,1.5002,1.4982,1.5042,,
2015-04-27 18:00:00,92.0,1.52093,Yes,Long,1.0,1.0,Win,1.52093,1.51893,1.52493,,
2015-04-28 12:00:00,92.1,1.52127,Yes,Long,1.0,1.0,Win,1.52127,1.51927,1.52527,,
2015-05-01 12:00:00,70.3,1.52908,Yes,Short,,,Loss,1.52908,1.53108,1.52508,1.0,1.0
2015-05-01 13:00:00,70.3,1.52856,Yes,Short,,,Win,1.52856,1.53056,1.52456,1.0,1.0
2015-05-06 12:00:00,29.4,1.51751,Yes,Long,1.0,1.0,Win,1.51751,1.51551,1.52151,,
2015-05-12 12:00:00,53.5,1.56342,Yes,Long,1.0,1.0,Win,1.56342,1.56142,1.56742,,
2015-05-13 14:00:00,65.8,1.56825,Yes,Long,1.0,1.0,Loss,1.56825,1.56625,1.57225,,
2015-05-13 18:00:00,69.1,1.57293,Yes,Long,1.0,1.0,Win,1.57293,1.57093,1.57693,,
2015-05-20 21:00:00,43.1,1.55303,Yes,Short,,,Loss,1.55303,1.55503,1.54903,1.0,1.0
